frame,t,ms,fps,draws,uniforms,lookups,vao,tex,dcTerrain,dcObjects,dcHUD,camx,camy,camz,yaw,phase,msTerrain,msObjects,msHUD,msSwap,colTested,colCulledDist,blkTested,blkAir,blkOccluded,blkFrustum,blkDrawn,dcBlocks,dcTrees,dcTorches,dcRuins,nTrees,nTorch,msTopScan
887,40.002,23.448,42.6,29105,85027,85027,29066,7651,28810,187,43,43.08,15.33,22.14,269.4,birdseye,22.470,0.098,0.116,0.371,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.008
888,40.025,23.455,42.6,29101,85019,85019,29062,7651,28810,183,43,43.08,15.33,22.14,269.4,birdseye,22.397,0.100,0.121,0.429,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.009
889,40.049,23.308,42.9,29101,85019,85019,29062,7651,28810,183,43,43.08,15.33,22.14,269.4,birdseye,22.314,0.097,0.127,0.390,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.012
890,40.072,23.778,42.1,29101,85019,85019,29062,7651,28810,183,43,43.08,15.33,22.14,269.4,birdseye,22.693,0.096,0.123,0.437,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.004
891,40.096,24.202,41.3,29101,85019,85019,29062,7651,28810,183,43,43.08,15.33,22.14,269.4,birdseye,23.188,0.101,0.162,0.426,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.004
892,40.120,23.807,42.0,29101,85019,85019,29062,7651,28810,183,43,43.08,15.33,22.14,269.4,birdseye,22.660,0.096,0.140,0.409,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.008
893,40.144,23.986,41.7,29101,85019,85019,29062,7651,28810,183,43,43.08,15.33,22.14,269.4,birdseye,22.898,0.099,0.127,0.437,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.010
894,40.168,23.866,41.9,29101,85019,85019,29062,7651,28810,183,43,43.08,15.33,22.14,269.4,birdseye,22.772,0.106,0.130,0.437,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.005
895,40.192,32.281,31.0,29101,85019,85019,29062,7651,28810,183,43,43.08,15.33,22.14,269.4,birdseye,27.565,0.101,0.133,0.441,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.015
896,40.224,23.781,42.1,29101,85019,85019,29062,7651,28810,183,43,43.08,15.33,22.14,269.4,birdseye,22.722,0.100,0.132,0.463,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.012
897,40.248,23.312,42.9,29101,85019,85019,29062,7651,28810,183,43,43.08,15.33,22.14,269.4,birdseye,22.471,0.101,0.121,0.371,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.008
898,40.271,23.281,43.0,29101,85019,85019,29062,7651,28810,183,43,43.08,15.33,22.14,269.4,birdseye,22.287,0.099,0.137,0.445,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.010
899,40.294,27.022,37.0,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,25.985,0.101,0.173,0.454,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.006
900,40.321,41.968,23.8,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,40.875,0.180,0.142,0.422,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.024
901,40.363,32.719,30.6,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,31.699,0.111,0.137,0.419,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.010
902,40.396,26.925,37.1,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,22.921,0.166,0.127,1.053,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.009
903,40.423,23.645,42.3,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,22.732,0.099,0.128,0.398,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.010
904,40.447,23.815,42.0,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,22.927,0.103,0.134,0.400,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.007
905,40.470,23.884,41.9,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,22.485,0.096,0.123,0.847,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.009
906,40.494,23.781,42.1,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,22.796,0.097,0.143,0.408,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.009
907,40.518,24.957,40.1,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,24.009,0.117,0.126,0.410,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.019
908,40.543,28.361,35.3,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,27.357,0.105,0.126,0.432,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.011
909,40.572,25.046,39.9,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,24.148,0.100,0.124,0.400,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.007
910,40.597,33.718,29.7,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,29.656,0.176,0.215,0.699,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.018
911,40.630,26.717,37.4,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,25.742,0.100,0.128,0.425,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.011
912,40.657,24.067,41.6,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,22.921,0.101,0.140,0.483,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.010
913,40.681,23.877,41.9,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,22.793,0.103,0.126,0.400,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.011
914,40.705,23.471,42.6,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,22.537,0.097,0.130,0.420,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.008
915,40.729,24.006,41.7,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,23.086,0.098,0.124,0.422,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.006
916,40.753,24.504,40.8,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,23.082,0.188,0.213,0.675,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.015
917,40.777,23.848,41.9,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,22.896,0.095,0.138,0.395,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.009
918,40.801,26.576,37.6,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,22.866,0.095,0.123,0.422,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.010
919,40.828,23.511,42.5,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,22.524,0.114,0.125,0.431,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.008
920,40.851,29.042,34.4,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,27.903,0.112,0.192,0.518,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.011
921,40.880,30.742,32.5,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,29.774,0.102,0.141,0.416,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.014
922,40.911,33.768,29.6,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,32.743,0.156,0.119,0.403,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.008
923,40.945,30.517,32.8,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,29.557,0.105,0.127,0.399,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.008
924,40.975,23.369,42.8,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,22.463,0.097,0.127,0.411,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.014
925,40.999,35.326,28.3,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,34.327,0.154,0.137,0.393,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.011
926,41.034,42.149,23.7,29097,85011,85011,29058,7651,28810,179,43,43.08,15.33,22.14,269.4,birdseye,38.391,0.159,0.121,0.397,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.006
927,41.076,26.324,38.0,29101,85019,85019,29062,7651,28810,183,43,43.08,15.33,22.14,269.4,birdseye,25.492,0.093,0.113,0.377,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.012
928,41.102,22.408,44.6,29101,85019,85019,29062,7651,28810,183,43,43.08,15.33,22.14,269.4,birdseye,21.581,0.092,0.133,0.373,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.010
929,41.125,22.388,44.7,29101,85019,85019,29062,7651,28810,183,43,43.08,15.33,22.14,269.4,birdseye,21.555,0.094,0.123,0.394,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.008
930,41.147,22.804,43.9,29101,85019,85019,29062,7651,28810,183,43,43.08,15.33,22.14,269.4,birdseye,21.937,0.100,0.113,0.376,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.011
931,41.170,22.563,44.3,29101,85019,85019,29062,7651,28810,183,43,43.08,15.33,22.14,269.4,birdseye,21.562,0.096,0.116,0.389,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.009
932,41.193,22.897,43.7,29101,85019,85019,29062,7651,28810,183,43,43.08,15.33,22.14,269.4,birdseye,21.952,0.097,0.119,0.414,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.008
933,41.216,24.884,40.2,29101,85019,85019,29062,7651,28810,183,43,43.08,15.33,22.14,269.4,birdseye,23.976,0.105,0.122,0.401,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.011
934,41.240,26.360,37.9,29105,85027,85027,29066,7651,28810,187,43,43.08,15.33,22.14,269.4,birdseye,22.747,0.095,0.126,0.437,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.010
935,41.267,23.494,42.6,29105,85027,85027,29066,7651,28810,187,43,43.08,15.33,22.14,269.4,birdseye,22.381,0.098,0.129,0.463,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.014
936,41.290,23.351,42.8,29105,85027,85027,29066,7651,28810,187,43,43.08,15.33,22.14,269.4,birdseye,22.443,0.098,0.121,0.385,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.006
937,41.314,27.060,37.0,29105,85027,85027,29066,7651,28810,187,43,43.08,15.33,22.14,269.4,birdseye,26.220,0.098,0.117,0.411,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.007
938,41.341,22.512,44.4,29101,85019,85019,29062,7651,28810,183,43,43.08,15.33,22.14,269.4,birdseye,21.652,0.095,0.121,0.405,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.013
939,41.363,26.530,37.7,29101,85019,85019,29062,7651,28810,183,43,43.08,15.33,22.14,269.4,birdseye,25.647,0.095,0.145,0.394,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.013
940,41.390,23.953,41.7,29101,85019,85019,29062,7651,28810,183,43,43.08,15.33,22.14,269.4,birdseye,23.002,0.096,0.126,0.396,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.008
941,41.414,25.356,39.4,29101,85019,85019,29062,7651,28810,183,43,43.08,15.33,22.14,269.4,birdseye,24.276,0.095,0.118,0.426,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.012
942,41.439,23.949,41.8,29105,85027,85027,29066,7651,28810,187,43,43.08,15.33,22.14,269.4,birdseye,22.813,0.101,0.129,0.505,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.010
943,41.463,25.980,38.5,29105,85027,85027,29066,7651,28810,187,43,43.08,15.33,22.14,269.4,birdseye,22.307,0.103,0.149,0.433,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.007
944,41.489,24.253,41.2,29105,85027,85027,29066,7651,28810,187,43,43.08,15.33,22.14,269.4,birdseye,23.178,0.103,0.122,0.423,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.014
945,41.513,25.320,39.5,29105,85027,85027,29066,7651,28810,187,43,43.08,15.33,22.14,269.4,birdseye,24.333,0.104,0.124,0.430,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.011
946,41.539,28.303,35.3,29105,85027,85027,29066,7651,28810,187,43,43.08,15.33,22.14,269.4,birdseye,27.269,0.107,0.134,0.446,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.014
947,41.567,24.126,41.4,29105,85027,85027,29066,7651,28810,187,43,43.08,15.33,22.14,269.4,birdseye,23.156,0.099,0.121,0.388,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.009
948,41.591,24.108,41.5,29105,85027,85027,29066,7651,28810,187,43,43.08,15.33,22.14,269.4,birdseye,23.081,0.101,0.134,0.473,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.007
949,41.615,27.102,36.9,29105,85027,85027,29066,7651,28810,187,43,43.08,15.33,22.14,269.4,birdseye,25.637,0.199,0.213,0.740,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.013
950,41.642,24.599,40.7,29105,85027,85027,29066,7651,28810,187,43,43.08,15.33,22.14,269.4,birdseye,23.226,0.100,0.212,0.649,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.007
951,41.667,29.218,34.2,29105,85027,85027,29066,7651,28810,187,43,43.08,15.33,22.14,269.4,birdseye,25.239,0.102,0.125,0.422,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.012
952,41.696,24.568,40.7,29105,85027,85027,29066,7651,28810,187,43,43.08,15.33,22.14,269.4,birdseye,23.487,0.102,0.139,0.428,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.006
953,41.721,24.166,41.4,29105,85027,85027,29066,7651,28810,187,43,43.08,15.33,22.14,269.4,birdseye,23.017,0.097,0.128,0.410,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.008
954,41.745,24.134,41.4,29105,85027,85027,29066,7651,28810,187,43,43.08,15.33,22.14,269.4,birdseye,23.007,0.105,0.133,0.460,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.007
955,41.769,24.365,41.0,29105,85027,85027,29066,7651,28810,187,43,43.08,15.33,22.14,269.4,birdseye,23.432,0.102,0.122,0.396,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.013
956,41.794,24.521,40.8,29105,85027,85027,29066,7651,28810,187,43,43.08,15.33,22.14,269.4,birdseye,23.423,0.101,0.136,0.428,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.010
957,41.818,24.398,41.0,29105,85027,85027,29066,7651,28810,187,43,43.08,15.33,22.14,269.4,birdseye,23.213,0.101,0.126,0.458,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.013
958,41.842,25.720,38.9,29105,85027,85027,29066,7651,28810,187,43,43.08,15.33,22.14,269.4,birdseye,24.766,0.104,0.132,0.446,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.009
959,41.868,29.897,33.4,29105,85027,85027,29066,7651,28810,187,43,43.08,15.33,22.14,269.4,birdseye,25.324,0.104,0.126,0.416,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.012
960,41.898,25.110,39.8,29109,85035,85035,29070,7651,28810,191,43,43.08,15.33,22.14,269.4,birdseye,24.156,0.102,0.121,0.439,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.008
961,41.923,23.958,41.7,29109,85035,85035,29070,7651,28810,191,43,43.08,15.33,22.14,269.4,birdseye,23.008,0.103,0.125,0.442,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.010
962,41.947,26.254,38.1,29109,85035,85035,29070,7651,28810,191,43,43.08,15.33,22.14,269.4,birdseye,25.233,0.106,0.125,0.452,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.013
963,41.974,24.559,40.7,29109,85035,85035,29070,7651,28810,191,43,43.08,15.33,22.14,269.4,birdseye,23.436,0.105,0.127,0.548,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.010
964,41.998,24.593,40.7,29109,85035,85035,29070,7651,28810,191,43,43.08,15.33,22.14,269.4,birdseye,23.387,0.105,0.145,0.558,23309,12492,133856,61819,29961,34388,7688,7688,17387,74,364,11,37,0.011
965,42.023,111.002,9.0,122355,377551,377551,122319,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.141,0.386,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.040
966,42.134,100.138,10.0,122355,377551,377551,122319,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.131,0.439,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.066
967,42.234,100.804,9.9,122355,377551,377551,122319,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.126,0.375,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.042
968,42.335,102.105,9.8,122355,377551,377551,122319,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.138,0.399,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.030
969,42.437,110.387,9.1,122355,377551,377551,122319,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.129,0.410,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.048
970,42.547,120.263,8.3,122339,377519,377519,122303,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.196,0.386,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.049
971,42.668,107.489,9.3,122307,377455,377455,122271,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.127,0.394,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.037
972,42.775,104.614,9.6,122307,377455,377455,122271,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.130,0.549,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.027
973,42.880,108.396,9.2,122307,377455,377455,122271,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.134,0.408,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.031
974,42.988,107.127,9.3,122307,377455,377455,122271,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.124,0.461,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.030
975,43.095,111.643,9.0,122323,377487,377487,122287,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.184,0.398,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.044
976,43.207,110.043,9.1,122323,377487,377487,122287,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.117,0.415,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.045
977,43.317,96.482,10.4,122323,377487,377487,122287,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.127,0.380,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.042
978,43.413,112.026,8.9,122291,377423,377423,122255,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.153,0.420,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.034
979,43.525,110.309,9.1,122291,377423,377423,122255,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.124,0.405,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.046
980,43.636,99.067,10.1,122291,377423,377423,122255,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.140,0.402,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.046
981,43.735,101.631,9.8,122291,377423,377423,122255,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.123,0.417,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.037
982,43.836,105.177,9.5,122307,377455,377455,122271,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.116,0.414,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.039
983,43.942,100.313,10.0,122307,377455,377455,122271,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.126,0.398,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.040
984,44.042,102.255,9.8,122323,377487,377487,122287,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.140,0.955,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.031
985,44.144,99.679,10.0,122323,377487,377487,122287,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.139,0.392,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.036
986,44.244,113.409,8.8,122323,377487,377487,122287,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.174,0.383,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.040
987,44.357,130.166,7.7,122323,377487,377487,122287,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.129,0.378,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.042
988,44.488,138.235,7.2,122323,377487,377487,122287,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.137,0.397,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.037
989,44.626,98.008,10.2,122339,377519,377519,122303,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.144,0.366,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.027
990,44.724,105.094,9.5,122339,377519,377519,122303,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.126,0.374,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.043
991,44.829,100.813,9.9,122339,377519,377519,122303,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.136,0.398,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.038
992,44.930,114.213,8.8,122339,377519,377519,122303,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.123,0.381,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.051
993,45.044,99.023,10.1,122339,377519,377519,122303,36038,0,0,43,43.08,15.33,22.14,269.4,fourviewport,0.000,0.000,0.126,0.378,93236,49968,535424,247276,119844,131504,36800,36800,69548,296,1456,44,148,0.043
